rank,node_id,node_group,score,label,pred_above_threshold,attacks,incident_edges,responsible_loss,score_minus_responsible_loss,operation,event_uuid,time_raw,time_eastern,window,target_role,srcnode,dstnode,src_type,dst_type,type_pair,node_label_text,src_label,dst_label,score_band
745731,1607327,FN_below_threshold,0.001946223,1,0,OPTC h201 attack,1,0.001946223,-0.000000000,MESSAGE,83e726cb-33f0-4baf-9a39-78e52450e157,1569254853707000000,2019-09-23 12:07:33.707000 EDT,2019-09-23 12:06:37.287000000~2019-09-23 12:08:00.757000000,src,1607327,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50500,netflow 132.197.158.98:80->142.20.56.202:50500,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745732,1630773,FN_below_threshold,0.001945747,1,0,OPTC h201 attack,1,0.001945747,-0.000000000,MESSAGE,77aa110e-3589-4f75-ba62-50ccb34d7c91,1569258528829000000,2019-09-23 13:08:48.829000 EDT,2019-09-23 13:08:03.075000000~2019-09-23 13:09:31.202000000,src,1630773,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:51261,netflow 132.197.158.98:80->142.20.56.202:51261,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745733,1631266,FN_below_threshold,0.001944795,1,0,OPTC h201 attack,1,0.001944795,-0.000000000,MESSAGE,4dbf8462-2fa9-40fd-ab6c-4e3d538deb18,1569258623799000000,2019-09-23 13:10:23.799000 EDT,2019-09-23 13:09:31.307000000~2019-09-23 13:11:01.691000000,src,1631266,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:51280,netflow 132.197.158.98:80->142.20.56.202:51280,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745736,1624237,FN_below_threshold,0.001944438,1,0,OPTC h201 attack,1,0.001944438,-0.000000000,MESSAGE,34c13776-80ff-45aa-b66f-e354b48e53a4,1569257648768000000,2019-09-23 12:54:08.768000 EDT,2019-09-23 12:53:57.819000000~2019-09-23 12:55:04.904000000,src,1624237,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:51081,netflow 132.197.158.98:80->142.20.56.202:51081,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745737,1628222,FN_below_threshold,0.001944200,1,0,OPTC h201 attack,1,0.001944200,-0.000000000,MESSAGE,fd0a4e46-c79d-4403-b449-a74525cfc990,1569258214797000000,2019-09-23 13:03:34.797000 EDT,2019-09-23 13:02:28.096000000~2019-09-23 13:03:46.175000000,src,1628222,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:51193,netflow 132.197.158.98:80->142.20.56.202:51193,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745738,1591469,FN_below_threshold,0.001943606,1,0,OPTC h201 attack,1,0.001943606,-0.000000000,MESSAGE,b0471dd9-a3e6-460a-86e1-b60721cb383a,1569252575554000000,2019-09-23 11:29:35.554000 EDT,2019-09-23 11:28:02.669000000~2019-09-23 11:29:37.854000000,src,1591469,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:49261,netflow 132.197.158.98:80->142.20.56.202:49261,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745739,1605474,FN_below_threshold,0.001942059,1,0,OPTC h201 attack,1,0.001942059,-0.000000000,MESSAGE,8d7f0e6b-e206-4b97-ba9a-7339670a3327,1569254649405000000,2019-09-23 12:04:09.405000 EDT,2019-09-23 12:03:06.012000000~2019-09-23 12:04:31.761000000,src,1605474,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50461,netflow 132.197.158.98:80->142.20.56.202:50461,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745740,1631748,FN_below_threshold,0.001940274,1,0,OPTC h201 attack,1,0.001940274,-0.000000000,MESSAGE,4f67e9b9-9659-4962-a4ee-4b29e1a9b97c,1569258676486000000,2019-09-23 13:11:16.486000 EDT,2019-09-23 13:11:01.692000000~2019-09-23 13:12:03.004000000,src,1631748,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:51292,netflow 132.197.158.98:80->142.20.56.202:51292,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745743,1604087,FN_below_threshold,0.001939798,1,0,OPTC h201 attack,1,0.001939798,-0.000000000,MESSAGE,c58e67c3-9539-423b-b4c2-f0b8dae757a2,1569254307715000000,2019-09-23 11:58:27.715000 EDT,2019-09-23 11:57:43.892000000~2019-09-23 11:59:03.058000000,src,1604087,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50395,netflow 132.197.158.98:80->142.20.56.202:50395,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745748,1599920,FN_below_threshold,0.001938133,1,0,OPTC h201 attack,1,0.001938133,-0.000000000,MESSAGE,7b2c1a54-297e-4f04-8e2e-26f85e01ba59,1569253685775000000,2019-09-23 11:48:05.775000 EDT,2019-09-23 11:48:02.557000000~2019-09-23 11:49:13.019000000,src,1599920,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:49846,netflow 132.197.158.98:80->142.20.56.202:49846,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745749,1607719,FN_below_threshold,0.001937062,1,0,OPTC h201 attack,1,0.001937062,-0.000000000,MESSAGE,be6e1fc3-b160-46a2-b3f7-8d568a71fb83,1569254915853000000,2019-09-23 12:08:35.853000 EDT,2019-09-23 12:08:00.758000000~2019-09-23 12:09:03.278000000,src,1607719,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50512,netflow 132.197.158.98:80->142.20.56.202:50512,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745750,1613564,FN_below_threshold,0.001936705,1,0,OPTC h201 attack,1,0.001936705,-0.000000000,MESSAGE,bc6777dd-716d-4675-9f5b-36281778c0bd,1569255848299000000,2019-09-23 12:24:08.299000 EDT,2019-09-23 12:24:05.461000000~2019-09-23 12:25:19.427000000,src,1613564,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50698,netflow 132.197.158.98:80->142.20.56.202:50698,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745751,1599687,FN_below_threshold,0.001936586,1,0,OPTC h201 attack,1,0.001936586,-0.000000000,MESSAGE,e1a216f0-217e-4966-af9f-0da5ae6a8349,1569253670225000000,2019-09-23 11:47:50.225000 EDT,2019-09-23 11:46:33.442000000~2019-09-23 11:48:02.521000000,src,1599687,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:49843,netflow 132.197.158.98:80->142.20.56.202:49843,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745753,1609094,FN_below_threshold,0.001935991,1,0,OPTC h201 attack,1,0.001935991,-0.000000000,MESSAGE,b4fa98c4-387f-41ff-9dc2-b5407c73078e,1569255142715000000,2019-09-23 12:12:22.715000 EDT,2019-09-23 12:12:02.982000000~2019-09-23 12:13:21.437000000,src,1609094,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50558,netflow 132.197.158.98:80->142.20.56.202:50558,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745754,1604862,FN_below_threshold,0.001935753,1,0,OPTC h201 attack,1,0.001935753,-0.000000000,MESSAGE,a573cc25-aa96-485a-963d-8e1ba35e0ae7,1569254556216000000,2019-09-23 12:02:36.216000 EDT,2019-09-23 12:01:14.945000000~2019-09-23 12:03:05.853000000,src,1604862,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50443,netflow 132.197.158.98:80->142.20.56.202:50443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745755,1600590,FN_below_threshold,0.001935515,1,0,OPTC h201 attack,1,0.001935515,-0.000000000,MESSAGE,9537ee74-e8c2-43af-8319-45a25b24b4ee,1569253821153000000,2019-09-23 11:50:21.153000 EDT,2019-09-23 11:49:13.019000000~2019-09-23 11:50:46.632000000,src,1600590,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:49871,netflow 132.197.158.98:80->142.20.56.202:49871,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745756,1604641,FN_below_threshold,0.001934920,1,0,OPTC h201 attack,1,0.001934920,-0.000000000,MESSAGE,f316d320-5394-403b-b01a-ce91c489816c,1569254499409000000,2019-09-23 12:01:39.409000 EDT,2019-09-23 12:01:14.945000000~2019-09-23 12:03:05.853000000,src,1604641,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50432,netflow 132.197.158.98:80->142.20.56.202:50432,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745757,1614805,FN_below_threshold,0.001934682,1,0,OPTC h201 attack,1,0.001934682,-0.000000000,MESSAGE,42d57711-0334-4356-96a7-e2906437d911,1569255968042000000,2019-09-23 12:26:08.042000 EDT,2019-09-23 12:25:19.428000000~2019-09-23 12:26:43.097000000,src,1614805,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50740,netflow 132.197.158.98:80->142.20.56.202:50740,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745762,1632216,FN_below_threshold,0.001930994,1,0,OPTC h201 attack,1,0.001930994,-0.000000000,MESSAGE,bec9caea-4e82-4204-9004-c4738a55a768,1569258761074000000,2019-09-23 13:12:41.074000 EDT,2019-09-23 13:12:03.004000000~2019-09-23 13:13:13.546000000,src,1632216,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:51308,netflow 132.197.158.98:80->142.20.56.202:51308,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745763,1606813,FN_below_threshold,0.001930518,1,0,OPTC h201 attack,1,0.001930518,-0.000000000,MESSAGE,9008c3f7-1512-45fb-b8c1-f9da0f661d25,1569254800173000000,2019-09-23 12:06:40.173000 EDT,2019-09-23 12:06:37.287000000~2019-09-23 12:08:00.757000000,src,1606813,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50490,netflow 132.197.158.98:80->142.20.56.202:50490,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745765,1609930,FN_below_threshold,0.001930280,1,0,OPTC h201 attack,1,0.001930280,-0.000000000,MESSAGE,58b00891-7b4c-47ad-bdb6-19fe6ba42473,1569255282673000000,2019-09-23 12:14:42.673000 EDT,2019-09-23 12:14:31.083000000~2019-09-23 12:15:31.849000000,src,1609930,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50585,netflow 132.197.158.98:80->142.20.56.202:50585,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745766,1606225,FN_below_threshold,0.001929328,1,0,OPTC h201 attack,1,0.001929328,-0.000000000,MESSAGE,6649aade-451c-4eee-85af-20cb3300b35e,1569254732231000000,2019-09-23 12:05:32.231000 EDT,2019-09-23 12:04:31.762000000~2019-09-23 12:05:33.031000000,src,1606225,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50477,netflow 132.197.158.98:80->142.20.56.202:50477,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745767,1601206,FN_below_threshold,0.001929090,1,0,OPTC h201 attack,1,0.001929090,-0.000000000,MESSAGE,13ba3df6-af2d-4613-b125-8c1cdbe65cc0,1569253977744000000,2019-09-23 11:52:57.744000 EDT,2019-09-23 11:51:58.296000000~2019-09-23 11:52:58.605000000,src,1601206,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:49903,netflow 132.197.158.98:80->142.20.56.202:49903,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745778,1631149,FN_below_threshold,0.001927781,1,0,OPTC h201 attack,1,0.001927781,-0.000000000,MESSAGE,ed7b13f6-e69f-42ee-9ceb-27ac04490fcb,1569258602726000000,2019-09-23 13:10:02.726000 EDT,2019-09-23 13:09:31.307000000~2019-09-23 13:11:01.691000000,src,1631149,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:51276,netflow 132.197.158.98:80->142.20.56.202:51276,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745779,1604269,FN_below_threshold,0.001927543,1,0,OPTC h201 attack,1,0.001927543,-0.000000000,MESSAGE,2501037f-3c1f-493c-9eca-8a68ad8440ed,1569254354747000000,2019-09-23 11:59:14.747000 EDT,2019-09-23 11:59:03.306000000~2019-09-23 12:01:14.541000000,src,1604269,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50404,netflow 132.197.158.98:80->142.20.56.202:50404,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745780,1611903,FN_below_threshold,0.001927424,1,0,OPTC h201 attack,1,0.001927424,-0.000000000,MESSAGE,18474c9a-1ce2-49f3-afb0-f855c8fb2188,1569255521287000000,2019-09-23 12:18:41.287000 EDT,2019-09-23 12:17:44.911000000~2019-09-23 12:19:15.078000000,src,1611903,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50631,netflow 132.197.158.98:80->142.20.56.202:50631,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745781,1603486,FN_below_threshold,0.001927068,1,0,OPTC h201 attack,1,0.001927068,-0.000000000,MESSAGE,d58d5904-13e6-4e82-b5ba-2ba110187c78,1569254203842000000,2019-09-23 11:56:43.842000 EDT,2019-09-23 11:56:12.095000000~2019-09-23 11:57:43.891000000,src,1603486,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50313,netflow 132.197.158.98:80->142.20.56.202:50313,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745783,1601539,FN_below_threshold,0.001926473,1,0,OPTC h201 attack,1,0.001926473,-0.000000000,MESSAGE,4d917227-c2cc-411c-827f-a4954c534eda,1569254061205000000,2019-09-23 11:54:21.205000 EDT,2019-09-23 11:54:03.213000000~2019-09-23 11:55:04.347000000,src,1601539,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:49920,netflow 132.197.158.98:80->142.20.56.202:49920,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745784,1610752,FN_below_threshold,0.001926354,1,0,OPTC h201 attack,1,0.001926354,-0.000000000,MESSAGE,c51b2a0f-330f-402a-b5f5-f557af0b6a05,1569255365695000000,2019-09-23 12:16:05.695000 EDT,2019-09-23 12:15:31.849000000~2019-09-23 12:16:33.166000000,src,1610752,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50601,netflow 132.197.158.98:80->142.20.56.202:50601,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745785,1591627,FN_below_threshold,0.001926354,1,0,OPTC h201 attack,1,0.001926354,-0.000000000,MESSAGE,76a52251-057b-4115-abfa-987177c25d35,1569252632042000000,2019-09-23 11:30:32.042000 EDT,2019-09-23 11:29:37.854000000~2019-09-23 11:31:01.725000000,src,1591627,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:49272,netflow 132.197.158.98:80->142.20.56.202:49272,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745787,1592214,FN_below_threshold,0.001926235,1,0,OPTC h201 attack,1,0.001926235,-0.000000000,MESSAGE,fb8bffa3-efea-41b9-acc5-9fbf9b5ed982,1569252744709000000,2019-09-23 11:32:24.709000 EDT,2019-09-23 11:32:03.083000000~2019-09-23 11:33:13.506000000,src,1592214,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:49295,netflow 132.197.158.98:80->142.20.56.202:49295,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745789,1597577,FN_below_threshold,0.001926116,1,0,OPTC h201 attack,1,0.001926116,-0.000000000,MESSAGE,8380e3c4-aad8-464f-8b63-92060c86b72b,1569253412515000000,2019-09-23 11:43:32.515000 EDT,2019-09-23 11:43:21.541000000~2019-09-23 11:44:21.899000000,src,1597577,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:49795,netflow 132.197.158.98:80->142.20.56.202:49795,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745792,1613137,FN_below_threshold,0.001923974,1,0,OPTC h201 attack,1,0.001923974,-0.000000000,MESSAGE,324cce96-22da-4e18-b1f0-c6496024389a,1569255801307000000,2019-09-23 12:23:21.307000 EDT,2019-09-23 12:23:02.347000000~2019-09-23 12:24:05.459000000,src,1613137,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50685,netflow 132.197.158.98:80->142.20.56.202:50685,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745794,1600765,FN_below_threshold,0.001923498,1,0,OPTC h201 attack,1,0.001923498,-0.000000000,MESSAGE,0b954cd4-17cd-4604-af73-4b9ca696e06a,1569253862678000000,2019-09-23 11:51:02.678000 EDT,2019-09-23 11:50:46.935000000~2019-09-23 11:51:58.254000000,src,1600765,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:49879,netflow 132.197.158.98:80->142.20.56.202:49879,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745795,1604499,FN_below_threshold,0.001923379,1,0,OPTC h201 attack,1,0.001923379,-0.000000000,MESSAGE,4f4ea4b9-21a9-439e-b9dc-d68ffaa10d2e,1569254411546000000,2019-09-23 12:00:11.546000 EDT,2019-09-23 11:59:03.306000000~2019-09-23 12:01:14.541000000,src,1604499,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50415,netflow 132.197.158.98:80->142.20.56.202:50415,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745796,1605582,FN_below_threshold,0.001922665,1,0,OPTC h201 attack,1,0.001922665,-0.000000000,MESSAGE,7a8ac02e-ea76-49be-bae1-dc0f86c7d41c,1569254664912000000,2019-09-23 12:04:24.912000 EDT,2019-09-23 12:03:06.012000000~2019-09-23 12:04:31.761000000,src,1605582,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50464,netflow 132.197.158.98:80->142.20.56.202:50464,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745800,1609173,FN_below_threshold,0.001921594,1,0,OPTC h201 attack,1,0.001921594,-0.000000000,MESSAGE,56e74039-4dc2-4f7c-bf9a-1072a9507d12,1569255174043000000,2019-09-23 12:12:54.043000 EDT,2019-09-23 12:12:02.982000000~2019-09-23 12:13:21.437000000,src,1609173,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50564,netflow 132.197.158.98:80->142.20.56.202:50564,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745801,1592202,FN_below_threshold,0.001920881,1,0,OPTC h201 attack,1,0.001920881,-0.000000000,MESSAGE,c6bd9109-e4b1-4000-9d36-d1edef8dc6cf,1569252734475000000,2019-09-23 11:32:14.475000 EDT,2019-09-23 11:32:03.083000000~2019-09-23 11:33:13.506000000,src,1592202,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:49293,netflow 132.197.158.98:80->142.20.56.202:49293,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745802,1601722,FN_below_threshold,0.001919453,1,0,OPTC h201 attack,1,0.001919453,-0.000000000,MESSAGE,3e2d4585-06d1-4a07-a9f2-6bda04207d4e,1569254098687000000,2019-09-23 11:54:58.687000 EDT,2019-09-23 11:54:03.213000000~2019-09-23 11:55:04.347000000,src,1601722,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:49926,netflow 132.197.158.98:80->142.20.56.202:49926,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745804,1612315,FN_below_threshold,0.001918858,1,0,OPTC h201 attack,1,0.001918858,-0.000000000,MESSAGE,508e0065-bb95-470b-8e03-0e61a0c55390,1569255609754000000,2019-09-23 12:20:09.754000 EDT,2019-09-23 12:19:15.081000000~2019-09-23 12:20:23.182000000,src,1612315,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50648,netflow 132.197.158.98:80->142.20.56.202:50648,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745805,1597326,FN_below_threshold,0.001917668,1,0,OPTC h201 attack,1,0.001917668,-0.000000000,MESSAGE,a26246e5-ff58-4f1a-ab62-605a0c59de46,1569253339281000000,2019-09-23 11:42:19.281000 EDT,2019-09-23 11:42:11.052000000~2019-09-23 11:43:21.308000000,src,1597326,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:49781,netflow 132.197.158.98:80->142.20.56.202:49781,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745806,1601690,FN_below_threshold,0.001917549,1,0,OPTC h201 attack,1,0.001917549,-0.000000000,MESSAGE,6a4104a0-dfb1-4f23-bb08-368612458159,1569254093053000000,2019-09-23 11:54:53.053000 EDT,2019-09-23 11:54:03.213000000~2019-09-23 11:55:04.347000000,src,1601690,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:49925,netflow 132.197.158.98:80->142.20.56.202:49925,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745808,1604879,FN_below_threshold,0.001917073,1,0,OPTC h201 attack,1,0.001917073,-0.000000000,MESSAGE,5d1b8763-d2d2-4eec-b652-40883601ba99,1569254571773000000,2019-09-23 12:02:51.773000 EDT,2019-09-23 12:01:14.945000000~2019-09-23 12:03:05.853000000,src,1604879,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50446,netflow 132.197.158.98:80->142.20.56.202:50446,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745809,1604200,FN_below_threshold,0.001917073,1,0,OPTC h201 attack,1,0.001917073,-0.000000000,MESSAGE,611681bc-7b62-4c92-a36b-fe1ad6bd14cb,1569254339086000000,2019-09-23 11:58:59.086000 EDT,2019-09-23 11:57:43.892000000~2019-09-23 11:59:03.058000000,src,1604200,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50401,netflow 132.197.158.98:80->142.20.56.202:50401,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745810,1602464,FN_below_threshold,0.001916716,1,0,OPTC h201 attack,1,0.001916716,-0.000000000,MESSAGE,adb99800-9e76-4f7f-ae82-da717436d2c8,1569254160899000000,2019-09-23 11:56:00.899000 EDT,2019-09-23 11:55:04.347000000~2019-09-23 11:56:12.094000000,src,1602464,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:50012,netflow 132.197.158.98:80->142.20.56.202:50012,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745812,1627100,FN_below_threshold,0.001916359,1,0,OPTC h201 attack,1,0.001916359,-0.000000000,MESSAGE,1580bfab-78ed-46d3-b974-4ee4f3482742,1569258059867000000,2019-09-23 13:00:59.867000 EDT,2019-09-23 12:59:52.672000000~2019-09-23 13:01:20.989000000,src,1627100,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:51163,netflow 132.197.158.98:80->142.20.56.202:51163,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745813,1596379,FN_below_threshold,0.001916359,1,0,OPTC h201 attack,1,0.001916359,-0.000000000,MESSAGE,4ddbb4a5-a9ae-4750-add6-b2d4064e4210,1569253137488000000,2019-09-23 11:38:57.488000 EDT,2019-09-23 11:37:43.994000000~2019-09-23 11:39:17.926000000,src,1596379,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:49740,netflow 132.197.158.98:80->142.20.56.202:49740,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745814,1601814,FN_below_threshold,0.001916121,1,0,OPTC h201 attack,1,0.001916121,-0.000000000,MESSAGE,361d531c-b8a4-4c77-9682-0eaf37994a01,1569254103975000000,2019-09-23 11:55:03.975000 EDT,2019-09-23 11:54:03.213000000~2019-09-23 11:55:04.347000000,src,1601814,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:49927,netflow 132.197.158.98:80->142.20.56.202:49927,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745815,1600015,FN_below_threshold,0.001916121,1,0,OPTC h201 attack,1,0.001916121,-0.000000000,MESSAGE,fadf3270-f186-4073-a2d4-9ac4d9a72ef4,1569253723854000000,2019-09-23 11:48:43.854000 EDT,2019-09-23 11:48:02.557000000~2019-09-23 11:49:13.019000000,src,1600015,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:49853,netflow 132.197.158.98:80->142.20.56.202:49853,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745816,1623682,FN_below_threshold,0.001915645,1,0,OPTC h201 attack,1,0.001915645,-0.000000000,MESSAGE,392ad8b5-62ef-425c-b0bd-8447c4117538,1569257556003000000,2019-09-23 12:52:36.003000 EDT,2019-09-23 12:52:31.484000000~2019-09-23 12:53:57.723000000,src,1623682,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:51063,netflow 132.197.158.98:80->142.20.56.202:51063,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745817,1633856,FN_below_threshold,0.001915526,1,0,OPTC h201 attack,1,0.001915526,-0.000000000,MESSAGE,e76cefb7-5242-4d4e-9f4b-b193856f19b0,1569258970011000000,2019-09-23 13:16:10.011000 EDT,2019-09-23 13:15:55.056000000~2019-09-23 13:17:10.795000000,src,1633856,1816,netflow,subject,netflow->subject,netflow 132.197.158.98:80->142.20.56.202:51354,netflow 132.197.158.98:80->142.20.56.202:51354,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
